match_id,league_id,season,date,home_team_id,away_team_id,home_score,away_score,status,referee,venue,bookmaker,home_odds,draw_odds,away_odds,event_date,home_team_name,away_team_name,player_id,team_id,name,age,nationality,position,height,weight,appearances,goals,assists,yellow_cards,red_cards,country,founded,logo,venue_name,venue_address,venue_city,venue_capacity
1224007,78.0,2024.0,2024-09-20,170.0,164.0,2.0,3.0,FT,S. Storks,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224008,78.0,2024.0,2024-09-21,182.0,167.0,2.0,1.0,FT,M. Jöllenbeck,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224009,78.0,2024.0,2024-09-21,176.0,191.0,2.0,2.0,FT,M. Petersen,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224010,78.0,2024.0,2024-09-22,186.0,173.0,0.0,0.0,FT,R. Hartmann,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224011,78.0,2024.0,2024-09-28,157.0,168.0,1.0,1.0,FT,F. Zwayer,Allianz Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224012,78.0,2024.0,2024-09-28,173.0,170.0,4.0,0.0,FT,D. Siebert,Red Bull Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224013,78.0,2024.0,2024-09-27,165.0,176.0,4.0,2.0,FT,F. Brych,SIGNAL IDUNA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224014,78.0,2024.0,2024-09-29,167.0,162.0,3.0,4.0,FT,T. Reichel,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224015,78.0,2024.0,2024-09-28,160.0,186.0,0.0,3.0,FT,T. Gerach,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224016,78.0,2024.0,2024-09-28,161.0,172.0,2.0,2.0,FT,S. Jablonski,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224017,78.0,2024.0,2024-09-28,164.0,180.0,0.0,2.0,FT,F. Exner,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224018,78.0,2024.0,2024-09-28,163.0,182.0,1.0,0.0,FT,D. Schlager,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224019,78.0,2024.0,2024-09-29,191.0,169.0,2.0,4.0,FT,T. Stieler,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224020,78.0,2024.0,2024-10-05,168.0,191.0,2.0,2.0,FT,R. Hartmann,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224021,78.0,2024.0,2024-10-06,172.0,167.0,1.0,1.0,FT,H. Osmers,MHPArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224022,78.0,2024.0,2024-10-06,169.0,157.0,3.0,3.0,FT,B. Brand,Deutsche Bank Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224023,78.0,2024.0,2024-10-06,180.0,173.0,0.0,1.0,FT,S. Stegemann,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224024,78.0,2024.0,2024-10-05,162.0,160.0,0.0,1.0,FT,T. Welz,Weserstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224025,78.0,2024.0,2024-10-04,170.0,163.0,2.0,1.0,FT,F. Badstübner,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224026,78.0,2024.0,2024-10-05,182.0,165.0,2.0,1.0,FT,T. Reichel,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224027,78.0,2024.0,2024-10-05,176.0,161.0,1.0,3.0,FT,M. Burda,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224028,78.0,2024.0,2024-10-05,186.0,164.0,0.0,3.0,FT,C. Dingert,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224029,78.0,2024.0,2024-10-19,168.0,169.0,2.0,1.0,NS,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224030,78.0,2024.0,2024-10-19,157.0,172.0,4.0,0.0,NS,M. Al Hakim,Allianz Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224031,78.0,2024.0,2024-10-18,165.0,186.0,2.0,1.0,NS,M. Jöllenbeck,SIGNAL IDUNA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224032,78.0,2024.0,2024-10-19,167.0,176.0,3.0,1.0,NS,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224033,78.0,2024.0,2024-10-19,160.0,170.0,3.0,1.0,NS,M. Al Hakim,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224034,78.0,2024.0,2024-10-20,161.0,162.0,2.0,4.0,NS,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224035,78.0,2024.0,2024-10-19,164.0,173.0,0.0,2.0,NS,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224036,78.0,2024.0,2024-10-19,163.0,180.0,3.0,2.0,NS,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224037,78.0,2024.0,2024-10-20,191.0,182.0,0.0,2.0,NS,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224038,78.0,2024.0,2024-10-26,172.0,191.0,2.0,1.0,NS,M. Al Hakim,MHPArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224039,78.0,2024.0,2024-10-26,173.0,160.0,3.0,1.0,NS,M. Al Hakim,Red Bull Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224040,78.0,2024.0,2024-10-27,180.0,167.0,0.0,0.0,NS,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224041,78.0,2024.0,2024-10-26,162.0,168.0,2.0,2.0,NS,M. Al Hakim,Weserstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224042,78.0,2024.0,2024-10-26,170.0,165.0,2.0,1.0,NS,M. Al Hakim,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224043,78.0,2024.0,2024-10-25,164.0,163.0,1.0,1.0,NS,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224044,78.0,2024.0,2024-10-27,182.0,169.0,1.0,1.0,NS,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224045,78.0,2024.0,2024-10-27,176.0,157.0,0.0,5.0,NS,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224046,78.0,2024.0,2024-10-26,186.0,161.0,0.0,0.0,NS,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224047,78.0,2024.0,2024-11-01,168.0,172.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224048,78.0,2024.0,2024-11-02,157.0,182.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Allianz Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224049,78.0,2024.0,2024-11-02,165.0,173.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,SIGNAL IDUNA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224050,78.0,2024.0,2024-11-02,169.0,176.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Deutsche Bank Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224051,78.0,2024.0,2024-11-02,167.0,186.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224052,78.0,2024.0,2024-11-03,160.0,164.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224053,78.0,2024.0,2024-11-02,161.0,170.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224054,78.0,2024.0,2024-11-03,163.0,162.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224055,78.0,2024.0,2024-11-02,191.0,180.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224056,78.0,2024.0,2024-11-10,172.0,169.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,MHPArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224057,78.0,2024.0,2024-11-09,173.0,163.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Red Bull Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224058,78.0,2024.0,2024-11-10,180.0,161.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224059,78.0,2024.0,2024-11-09,162.0,191.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Weserstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224060,78.0,2024.0,2024-11-10,170.0,167.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224061,78.0,2024.0,2024-11-09,164.0,165.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224062,78.0,2024.0,2024-11-08,182.0,160.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224063,78.0,2024.0,2024-11-09,176.0,168.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224064,78.0,2024.0,2024-11-09,186.0,157.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224065,78.0,2024.0,2024-11-23,168.0,180.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224066,78.0,2024.0,2024-11-23,172.0,176.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,MHPArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224067,78.0,2024.0,2024-11-23,157.0,170.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224068,78.0,2024.0,2024-11-23,165.0,160.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,SIGNAL IDUNA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224069,78.0,2024.0,2024-11-23,169.0,162.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Deutsche Bank Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224070,78.0,2024.0,2024-11-23,167.0,173.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224071,78.0,2024.0,2024-11-23,161.0,182.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224072,78.0,2024.0,2024-11-24,163.0,186.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224073,78.0,2024.0,2024-11-24,191.0,164.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224074,78.0,2024.0,2024-11-30,173.0,161.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Red Bull Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224075,78.0,2024.0,2024-11-30,165.0,157.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,SIGNAL IDUNA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224076,78.0,2024.0,2024-12-01,180.0,169.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224077,78.0,2024.0,2024-11-30,162.0,172.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Weserstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224078,78.0,2024.0,2024-11-30,160.0,163.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224079,78.0,2024.0,2024-11-30,170.0,176.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224080,78.0,2024.0,2024-12-01,164.0,167.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224081,78.0,2024.0,2024-11-30,182.0,168.0,1.570371935756551,1.2601437024513948,NS,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224082,78.0,2024.0,2024-11-30,186.0,191.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224083,78.0,2024.0,2024-12-07,168.0,186.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224084,78.0,2024.0,2024-12-07,172.0,182.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stuttgart Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224085,78.0,2024.0,2024-12-07,157.0,180.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224086,78.0,2024.0,2024-12-07,169.0,170.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Frankfurt Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224087,78.0,2024.0,2024-12-07,167.0,160.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224088,78.0,2024.0,2024-12-07,161.0,164.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224089,78.0,2024.0,2024-12-07,163.0,165.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224090,78.0,2024.0,2024-12-07,176.0,162.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224091,78.0,2024.0,2024-12-07,191.0,173.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224092,78.0,2024.0,2024-12-14,173.0,169.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Leipzig Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224093,78.0,2024.0,2024-12-14,165.0,167.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BVB Stadion Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224094,78.0,2024.0,2024-12-14,180.0,172.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224095,78.0,2024.0,2024-12-14,160.0,161.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224096,78.0,2024.0,2024-12-14,170.0,168.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224097,78.0,2024.0,2024-12-14,164.0,157.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224098,78.0,2024.0,2024-12-14,163.0,191.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224099,78.0,2024.0,2024-12-14,182.0,176.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224100,78.0,2024.0,2024-12-14,186.0,162.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224101,78.0,2024.0,2024-12-21,168.0,160.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224102,78.0,2024.0,2024-12-21,172.0,186.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stuttgart Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224103,78.0,2024.0,2024-12-21,157.0,173.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224104,78.0,2024.0,2024-12-21,169.0,164.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Frankfurt Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224105,78.0,2024.0,2024-12-21,167.0,163.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224106,78.0,2024.0,2024-12-21,162.0,182.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,wohninvest WESERSTADION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224107,78.0,2024.0,2024-12-21,161.0,165.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224108,78.0,2024.0,2024-12-21,176.0,180.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224109,78.0,2024.0,2024-12-21,191.0,170.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224110,78.0,2024.0,2025-01-11,173.0,162.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Leipzig Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224111,78.0,2024.0,2025-01-11,165.0,168.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BVB Stadion Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224112,78.0,2024.0,2025-01-11,167.0,161.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224113,78.0,2024.0,2025-01-11,180.0,182.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224114,78.0,2024.0,2025-01-11,160.0,191.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224115,78.0,2024.0,2025-01-11,170.0,172.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224116,78.0,2024.0,2025-01-11,164.0,176.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224117,78.0,2024.0,2025-01-11,163.0,157.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224118,78.0,2024.0,2025-01-11,186.0,169.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224119,78.0,2024.0,2025-01-15,168.0,164.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224120,78.0,2024.0,2025-01-15,172.0,173.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stuttgart Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224121,78.0,2024.0,2025-01-15,157.0,167.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224122,78.0,2024.0,2025-01-15,169.0,160.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Frankfurt Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224123,78.0,2024.0,2025-01-15,162.0,180.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,wohninvest WESERSTADION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224124,78.0,2024.0,2025-01-15,161.0,163.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224125,78.0,2024.0,2025-01-15,182.0,170.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224126,78.0,2024.0,2025-01-15,176.0,186.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224127,78.0,2024.0,2025-01-15,191.0,165.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224128,78.0,2024.0,2025-01-18,168.0,163.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224129,78.0,2024.0,2025-01-18,172.0,160.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stuttgart Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224130,78.0,2024.0,2025-01-18,157.0,161.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224131,78.0,2024.0,2025-01-18,169.0,165.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Frankfurt Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224132,78.0,2024.0,2025-01-18,180.0,186.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224133,78.0,2024.0,2025-01-18,162.0,170.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,wohninvest WESERSTADION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224134,78.0,2024.0,2025-01-18,182.0,164.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224135,78.0,2024.0,2025-01-18,176.0,173.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224136,78.0,2024.0,2025-01-18,191.0,167.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Holstein-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224137,78.0,2024.0,2025-01-25,173.0,168.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Leipzig Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224138,78.0,2024.0,2025-01-25,165.0,162.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BVB Stadion Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224139,78.0,2024.0,2025-01-25,167.0,169.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,PreZero Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224140,78.0,2024.0,2025-01-25,160.0,157.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Europa-Park Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224141,78.0,2024.0,2025-01-25,170.0,180.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,WWK Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224142,78.0,2024.0,2025-01-25,161.0,191.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Volkswagen Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224143,78.0,2024.0,2025-01-25,164.0,172.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,MEWA ARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224144,78.0,2024.0,2025-01-25,163.0,176.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BORUSSIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224145,78.0,2024.0,2025-01-25,186.0,182.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224146,78.0,2024.0,2025-02-01,168.0,167.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,BayArena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224147,78.0,2024.0,2025-02-01,172.0,163.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stuttgart Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224148,78.0,2024.0,2025-02-01,157.0,191.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224149,78.0,2024.0,2025-02-01,169.0,161.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Frankfurt Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224150,78.0,2024.0,2025-02-01,180.0,165.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Voith-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224151,78.0,2024.0,2025-02-01,162.0,164.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,wohninvest WESERSTADION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224152,78.0,2024.0,2025-02-01,182.0,173.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Stadion An der Alten Försterei,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224153,78.0,2024.0,2025-02-01,176.0,160.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Vonovia Ruhrstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224154,78.0,2024.0,2025-02-01,186.0,170.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Millerntor-Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224155,78.0,2024.0,2025-02-08,157.0,162.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Fußball Arena München,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224156,78.0,2024.0,2025-02-08,173.0,186.0,1.570371935756551,1.2601437024513948,TBD,M. Al Hakim,Leipzig Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,
